9.787070519287667247e-01
9.419386286089983518e-01
9.179183150639899091e-01
8.941700579253432091e-01
8.949658229139508814e-01
8.954169831211672426e-01
9.049797658047769033e-01
8.999308523300498797e-01
8.969291633131938335e-01
8.958500062346260728e-01
8.968928891256787717e-01
8.961084598206694452e-01
8.961447340081842849e-01
8.956459639298548492e-01
8.948728703084439795e-01
8.948433975310882138e-01
8.940249611752836278e-01
8.940929752768740357e-01
8.929503383701554720e-01
8.934853826359997475e-01
8.923631499597582950e-01
8.928800571318452617e-01
8.916694061235362900e-01
8.924991781629391108e-01
8.911162247639344836e-01
8.917056803110512408e-01
8.910459435256242733e-01
8.913406712991827074e-01
8.902025686659034154e-01
8.908101613067775926e-01
8.897242028180508688e-01
8.902660484940543295e-01
8.894272079077728543e-01
8.901096160603966245e-01
8.892730426108347297e-01
8.897604770055658197e-01
8.887833410793838373e-01
8.893115839350691498e-01
8.883140437784099452e-01
8.887107927043539357e-01
8.877087182742554594e-01
8.882074883525851172e-01
8.869900359341169604e-01
8.874275933210153955e-01
8.864663273518708086e-01
8.871986125123274558e-01
8.864187174807576231e-01
8.871283312740174676e-01
8.861715995783125965e-01
8.867066438441570941e-01
