7.734903703367831396e-01
7.784848725302380146e-01
7.917997664849177886e-01
8.053005656506115884e-01
8.203498191958467078e-01
8.328281397009646980e-01
8.444562839362028672e-01
8.528628268927758160e-01
8.633052586236212855e-01
8.716143147012480608e-01
8.826189963385742132e-01
8.926918847841118776e-01
9.039686228277996616e-01
9.173469966106306828e-01
9.299137354478161921e-01
9.417300520307877454e-01
9.519956470974981766e-01
9.602684289876100010e-01
9.667796456465307386e-01
9.716879966446377859e-01
9.749866805717719576e-01
9.773626398539964066e-01
9.787909359873946391e-01
9.797499348198192015e-01
9.800627996871351666e-01
9.805683711756237875e-01
9.808086876679098509e-01
9.809107088202952962e-01
9.810149971094006549e-01
9.810490041601959144e-01
9.812145051407323848e-01
9.811714295430586930e-01
9.811827652266569277e-01
9.811782309532176560e-01
9.813550676173526943e-01
9.812326422344899157e-01
9.811804980899374584e-01
9.813074577462395087e-01
9.811351553555436311e-01
9.812530464649672490e-01
9.811941009102553846e-01
9.812145051407323848e-01
9.812077037305734217e-01
9.812530464649670270e-01
9.811827652266569277e-01
9.814842944103745470e-01
9.811419567657025942e-01
9.811011483047484827e-01
9.812462450548080639e-01
9.812031694571340390e-01
